alert_id,entity_name,severity,category,asset_type,created_time,closed_time,closure_duration_minutes,escalated,status,investigation_notes
ALT00324,Fortis Defense Systems,Low,Insider Threat Indicator,Database,2026-06-24 01:02:00,2026-06-24 01:40:00,38,Yes,Closed,Closed as per standard procedure.
ALT00511,Himalayan Healthcare Network,Low,DDoS,Cloud Workload,2026-06-24 12:48:00,2026-06-24 17:25:00,277,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00394,Fortis Defense Systems,Critical,Misconfiguration,Endpoint,2026-06-24 13:12:00,2026-06-24 22:19:00,547,Yes,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00135,Continental Banking Corp,High,Data Exfiltration Attempt,Server,2026-06-25 03:31:00,2026-06-25 03:32:00,1,No,Closed,No further action required.
ALT00209,Eastern Water Utility,Medium,Misconfiguration,Server,2026-06-25 12:19:00,2026-06-25 14:09:00,110,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00472,Himalayan Healthcare Network,Low,DDoS,IoT Device,2026-06-25 13:53:00,2026-06-25 18:05:00,252,No,Closed,No further action required.
ALT00186,Eastern Water Utility,Medium,Phishing,Endpoint,2026-06-25 14:44:00,2026-06-25 15:46:00,62,No,Closed,Reviewed and closed.
ALT00333,Fortis Defense Systems,High,Unauthorized Access,Endpoint,2026-06-26 00:54:00,2026-06-26 07:19:00,385,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00406,Fortis Defense Systems,Low,Malware,Endpoint,2026-06-26 02:18:00,2026-06-26 04:37:00,139,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00242,Fortis Defense Systems,Critical,Unauthorized Access,Network Device,2026-06-26 03:40:00,2026-06-26 10:54:00,434,Yes,Closed,Closed as per standard procedure.
ALT00399,Fortis Defense Systems,High,Unauthorized Access,Network Device,2026-06-26 07:03:00,2026-06-26 09:13:00,130,Yes,Closed,False positive.
ALT00459,Ganga Oil & Gas,High,Malware,Network Device,2026-06-26 09:13:00,2026-06-26 18:09:00,536,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00075,Bharat Telecom Networks,High,Data Exfiltration Attempt,Server,2026-06-26 15:41:00,2026-06-26 18:28:00,167,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00552,Indus Financial Services,Medium,Malware,Database,2026-06-26 15:48:00,2026-06-26 15:51:00,3,No,Closed,Reviewed and closed.
ALT00222,Eastern Water Utility,Medium,Unauthorized Access,IoT Device,2026-06-26 20:01:00,2026-06-26 22:27:00,146,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00522,Himalayan Healthcare Network,Medium,Insider Threat Indicator,Endpoint,2026-06-27 14:24:00,2026-06-27 17:47:00,203,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00080,Bharat Telecom Networks,Critical,Data Exfiltration Attempt,Server,2026-06-28 04:40:00,2026-06-28 14:06:00,566,Yes,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00634,Jupiter Aviation Control,Low,DDoS,IoT Device,2026-06-28 06:39:00,2026-06-28 11:39:00,300,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00102,Bharat Telecom Networks,Medium,Insider Threat Indicator,Database,2026-06-28 07:36:00,2026-06-28 08:28:00,52,No,Closed,"Correlated with SIEM logs across 3 hosts, identified lateral movement attempt, escalated."
ALT00096,Bharat Telecom Networks,Low,Misconfiguration,Cloud Workload,2026-06-28 15:07:00,2026-06-28 17:39:00,152,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00264,Fortis Defense Systems,Low,Phishing,Cloud Workload,2026-06-28 19:45:00,2026-06-28 22:59:00,194,No,Closed,"Performed forensic triage on affected host, isolated system, initiated containment protocol."
ALT00276,Fortis Defense Systems,Medium,Data Exfiltration Attempt,IoT Device,2026-06-29 05:05:00,2026-06-29 08:24:00,199,No,Closed,Reviewed and closed.
ALT00377,Fortis Defense Systems,Critical,Insider Threat Indicator,Cloud Workload,2026-06-29 18:25:00,2026-06-29 20:41:00,136,Yes,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
ALT00404,Fortis Defense Systems,Medium,Data Exfiltration Attempt,Cloud Workload,2026-06-30 06:17:00,2026-06-30 10:10:00,233,No,Closed,"Investigated source IP, confirmed malicious signature, blocked at firewall, root cause documented."
ALT00197,Eastern Water Utility,Critical,Unauthorized Access,IoT Device,2026-06-30 14:13:00,2026-07-01 00:02:00,589,No,Closed,"Cross-referenced with threat intel feed, identified C2 communication pattern, escalated to IR team."
