alert_id,entity_name,severity,created_time,closed_time,escalated,investigation_notes,asset_type
ALT001763,Deccan Health Network,high,2026-06-22 15:30:23,2026-06-22 15:33:10,no,closed,Endpoint
ALT003751,Lakshmi Insurance Group,critical,2026-06-01 20:33:52,2026-06-01 22:50:26,yes,Documented as benign positive; rule threshold adjusted after peer review.,Network Device
ALT002129,Bharat Telecom Networks,low,2026-03-24 04:04:23,2026-03-24 09:16:54,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Ticket closed with owner sign-off.,IoT Device
ALT003155,Indus Financial Services,high,2026-04-24 23:53:28,2026-04-25 02:43:05,no,Matched pattern against known false-positive rule FP-45628; tuning request raised. Monitoring continued for 48 hours.,Firewall
ALT003828,Lakshmi Insurance Group,low,2026-06-24 00:45:13,2026-06-24 05:10:54,no,Reviewed privileged access logs; elevation was approved under ticket REQ-84937. Monitoring continued for 48 hours.,Firewall
ALT003922,Malabar Gas Pipelines,low,2026-01-14 14:33:00,2026-01-14 19:22:08,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Handed to IR team for deeper review.,Cloud Workload
ALT000662,Nilgiri Water Authority,low,2026-01-01 13:38:20,2026-01-01 18:51:50,no,Reset credentials for nrao as precaution; no evidence of compromise. No further action required.,Server
ALT002608,Eastern Grid Utility,low,2026-03-25 09:36:43,2026-03-25 13:04:59,no,"Checked DNS query history; domain registered 400+ days ago, low risk profile. Added to suppression list after approval.",Cloud Workload
ALT000650,Nilgiri Water Authority,medium,2026-05-06 15:24:45,2026-05-06 20:16:24,no,Confirmed with asset owner that HOST-9566 was undergoing patch deployment. Handed to IR team for deeper review.,Cloud Workload
ALT004518,Pennar Cement Industries,low,2026-06-21 08:02:15,,no,Identified misconfigured scanner generating repeat alerts; owner notified. Monitoring continued for 48 hours.,Cloud Workload
ALT004155,Narmada Steel Works,medium,2026-06-23 22:06:26,2026-06-24 02:13:16,yes,Identified misconfigured scanner generating repeat alerts; owner notified. Handed to IR team for deeper review.,Endpoint
ALT000735,Arcadia Defence Systems,high,2026-03-29 02:27:57,2026-03-29 06:24:51,no,Isolated endpoint HOST-9453 for forensic triage; full disk scan returned clean. Monitoring continued for 48 hours.,Cloud Workload
ALT002060,Apex Power Grid Ltd,low,2026-01-21 23:51:45,2026-01-22 01:52:22,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Handed to IR team for deeper review.,Network Device
ALT004368,Orissa Mining Federation,critical,2026-01-19 15:04:32,2026-01-19 21:02:46,yes,Traced outbound connection to approved vendor endpoint; verified against allowlist.,Endpoint
ALT002777,Godavari Chemicals,low,2026-04-02 21:38:57,2026-04-03 00:12:42,no,Confirmed with asset owner that HOST-3985 was undergoing patch deployment.,Identity Provider
ALT000476,Kaveri Power Holdings,low,2026-02-05 02:48:24,2026-02-05 05:31:58,no,reviewed,Database
ALT003746,Lakshmi Insurance Group,medium,2026-02-21 09:45:39,2026-02-21 15:41:29,no,Ran memory capture on HOST-7619; no injected process artefacts identified.,Endpoint
ALT003109,Indus Financial Services,low,2026-05-25 19:18:52,2026-05-26 00:12:21,no,Compared hash against VirusTotal offline signature set; no detections. Handed to IR team for deeper review.,IoT Device
ALT004168,Narmada Steel Works,medium,2026-04-06 17:37:03,2026-04-06 23:10:09,no,Reviewed source IP 10.18.40.72 against internal threat intel; no IOC match.,Identity Provider
ALT003507,Krishna Port Authority,medium,2026-04-18 14:59:31,2026-04-18 19:00:55,no,Verified backup job schedule; traffic volume consistent with nightly replication. No further action required.,Identity Provider
ALT004130,Narmada Steel Works,low,2026-03-27 17:11:48,2026-03-27 22:48:24,no,Confirmed with asset owner that HOST-9718 was undergoing patch deployment. Ticket closed with owner sign-off.,Network Device
ALT001264,Arcadia Defence Systems,low,2026-03-06 02:08:28,2026-03-06 07:42:54,no,Sandbox detonation of attachment returned no malicious behaviour. Added to suppression list after approval.,Network Device
ALT004288,Orissa Mining Federation,high,2026-05-05 20:08:40,2026-05-06 02:05:40,yes,Confirmed with asset owner that HOST-6751 was undergoing patch deployment.,Network Device
ALT003797,Lakshmi Insurance Group,medium,2026-04-29 21:11:28,2026-04-30 02:58:33,no,Traced outbound connection to approved vendor endpoint; verified against allowlist. Monitoring continued for 48 hours.,Identity Provider
ALT001551,Konkan Maritime Ltd,high,2026-03-01 22:22:36,2026-03-02 08:37:49,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Closed as benign positive.,Server
ALT004407,Orissa Mining Federation,low,2026-03-04 08:09:48,2026-03-04 11:21:46,no,Documented as benign positive; rule threshold adjusted after peer review. Handed to IR team for deeper review.,Database
ALT000613,Nilgiri Water Authority,low,2026-04-15 12:36:14,2026-04-15 15:48:26,no,Identified misconfigured scanner generating repeat alerts; owner notified. No further action required.,Endpoint
ALT000188,Meridian Trust Bank,high,2026-06-16 21:31:47,2026-06-16 21:34:11,no,"checked, ok",Identity Provider
ALT003341,Jupiter Aviation Control,medium,2026-01-26 04:20:29,2026-01-26 07:51:30,no,Queried SIEM for related events across 24h window; no corroborating activity found. Handed to IR team for deeper review.,Database
ALT001391,Arcadia Defence Systems,low,2026-05-23 21:41:01,2026-05-24 03:19:04,no,,Server
ALT002679,Eastern Grid Utility,high,2026-04-01 06:15:10,2026-04-01 10:38:37,yes,Escalated to L2 after confirming lateral movement indicators on HOST-5452. Monitoring continued for 48 hours.,Database
ALT001991,Apex Power Grid Ltd,medium,2026-05-09 01:22:33,2026-05-09 03:42:04,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Closed as benign positive.,Network Device
ALT002382,Cauvery Logistics Corp,low,2026-04-01 11:11:15,2026-04-01 15:19:12,no,Verified backup job schedule; traffic volume consistent with nightly replication.,Server
ALT000300,Kaveri Power Holdings,high,2026-02-14 10:16:32,2026-02-14 15:44:13,no,n/a,Server
ALT000226,Meridian Trust Bank,medium,2026-04-01 10:03:40,2026-04-01 10:05:46,no,n/a,Server
ALT001798,Deccan Health Network,medium,2026-05-19 01:00:13,2026-05-19 05:18:35,no,Queried SIEM for related events across 24h window; no corroborating activity found. Ticket closed with owner sign-off.,Database
ALT000429,Kaveri Power Holdings,low,2026-01-23 02:16:23,,no,Coordinated with network team; ACL change on HOST-7600 explains traffic shift. Monitoring continued for 48 hours.,Database
ALT000795,Arcadia Defence Systems,medium,2026-03-05 16:34:22,2026-03-05 22:19:55,no,Ran memory capture on HOST-6155; no injected process artefacts identified. Monitoring continued for 48 hours.,IoT Device
ALT003827,Lakshmi Insurance Group,low,2026-03-06 02:01:44,2026-03-06 06:20:07,yes,,Firewall
ALT000161,Meridian Trust Bank,high,2026-06-02 05:41:59,2026-06-02 05:44:54,no,n/a,Firewall
ALT000597,Nilgiri Water Authority,medium,2026-02-07 15:59:26,2026-02-07 21:01:11,no,,Endpoint
ALT000635,Nilgiri Water Authority,low,2026-03-16 04:54:44,,no,Confirmed with asset owner that HOST-6480 was undergoing patch deployment. Handed to IR team for deeper review.,Network Device
ALT001845,Deccan Health Network,low,2026-02-23 01:38:18,2026-02-23 06:17:02,yes,Ran memory capture on HOST-7735; no injected process artefacts identified. Handed to IR team for deeper review.,Server
ALT002111,Bharat Telecom Networks,low,2026-03-19 09:16:19,2026-03-19 14:45:54,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Root cause documented in case notes.,IoT Device
ALT002272,Bharat Telecom Networks,medium,2026-01-13 20:58:41,2026-01-14 02:51:14,no,Sandbox detonation of attachment returned no malicious behaviour. No further action required.,Network Device
ALT001973,Apex Power Grid Ltd,low,2026-04-11 02:54:58,2026-04-11 08:06:59,no,Escalated to L2 after confirming lateral movement indicators on HOST-6966. Root cause documented in case notes.,Network Device
ALT003958,Malabar Gas Pipelines,medium,2026-06-25 15:33:28,2026-06-25 18:35:25,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Root cause documented in case notes.,Firewall
ALT002726,Godavari Chemicals,medium,2026-04-15 12:24:43,2026-04-15 15:26:54,no,Ran memory capture on HOST-3772; no injected process artefacts identified. Monitoring continued for 48 hours.,Firewall
ALT000127,Meridian Trust Bank,critical,2026-02-13 17:34:24,2026-02-13 17:37:24,no,n/a,Firewall
ALT003935,Malabar Gas Pipelines,medium,2026-03-29 06:34:52,2026-03-29 11:16:06,no,Sandbox detonation of attachment returned no malicious behaviour. Monitoring continued for 48 hours.,Server
ALT002377,Cauvery Logistics Corp,high,2026-02-05 20:56:52,2026-02-05 23:46:02,no,Contacted user kiyer via Teams; confirmed they initiated the session from Mumbai office. Root cause documented in case notes.,Firewall
ALT002663,Eastern Grid Utility,low,2026-05-05 14:55:28,2026-05-05 18:36:26,no,Validated certificate chain; expired intermediate replaced by infrastructure team. Handed to IR team for deeper review.,Server
ALT002144,Bharat Telecom Networks,low,2026-02-24 22:12:27,2026-02-25 01:58:19,no,Confirmed with asset owner that HOST-3110 was undergoing patch deployment. Handed to IR team for deeper review.,Firewall
ALT004577,Pennar Cement Industries,low,2026-06-07 00:10:53,2026-06-07 05:56:55,no,Identified misconfigured scanner generating repeat alerts; owner notified. Closed as benign positive.,Identity Provider
ALT001412,Arcadia Defence Systems,high,2026-04-14 09:58:00,2026-04-14 12:14:52,no,Compared hash against VirusTotal offline signature set; no detections. Added to suppression list after approval.,Identity Provider
ALT002828,Godavari Chemicals,high,2026-01-18 02:39:06,,yes,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Root cause documented in case notes.,Identity Provider
ALT001664,Deccan Health Network,low,2026-05-11 15:46:05,2026-05-11 19:35:28,no,closed,IoT Device
ALT001590,Konkan Maritime Ltd,high,2026-01-22 04:19:25,2026-01-22 14:06:04,yes,Blocked source 10.45.209.169 at perimeter firewall pending further investigation. Ticket closed with owner sign-off.,Cloud Workload
ALT002156,Bharat Telecom Networks,low,2026-02-01 09:11:09,2026-02-01 12:07:00,no,Verified backup job schedule; traffic volume consistent with nightly replication. Closed as benign positive.,Server
ALT000168,Meridian Trust Bank,medium,2026-05-24 11:05:29,2026-05-24 11:07:43,no,"checked, ok",Cloud Workload
ALT002781,Godavari Chemicals,low,2026-02-20 07:04:51,2026-02-20 09:26:10,no,Confirmed with asset owner that HOST-3831 was undergoing patch deployment.,Database
ALT004144,Narmada Steel Works,low,2026-02-13 23:56:17,2026-02-14 03:03:39,no,Queried SIEM for related events across 24h window; no corroborating activity found. Handed to IR team for deeper review.,IoT Device
ALT001102,Arcadia Defence Systems,low,2026-01-03 05:49:16,2026-01-03 09:59:28,no,Blocked source 10.20.204.120 at perimeter firewall pending further investigation. Added to suppression list after approval.,Database
ALT002252,Bharat Telecom Networks,low,2026-06-24 11:58:48,2026-06-24 17:39:12,no,Sandbox detonation of attachment returned no malicious behaviour. Monitoring continued for 48 hours.,IoT Device
ALT001596,Konkan Maritime Ltd,high,2026-05-02 18:17:15,2026-05-03 02:17:51,no,Confirmed with asset owner that HOST-9530 was undergoing patch deployment. Ticket closed with owner sign-off.,Identity Provider
ALT003271,Jupiter Aviation Control,high,2026-02-07 14:52:42,,no,Traced outbound connection to approved vendor endpoint; verified against allowlist. Closed as benign positive.,IoT Device
ALT000529,Saraswati Rail Network,low,2026-02-08 00:01:40,2026-02-08 03:21:40,no,Ran memory capture on HOST-7767; no injected process artefacts identified.,Server
ALT002326,Cauvery Logistics Corp,medium,2026-06-14 00:33:34,2026-06-14 03:05:01,yes,Sandbox detonation of attachment returned no malicious behaviour. Closed as benign positive.,Identity Provider
ALT000411,Kaveri Power Holdings,high,2026-06-16 09:16:59,2026-06-16 09:21:12,no,Confirmed with asset owner that HOST-8343 was undergoing patch deployment.,Server
ALT003549,Krishna Port Authority,low,2026-06-01 21:14:33,2026-06-02 02:34:43,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Root cause documented in case notes.,Server
ALT001987,Apex Power Grid Ltd,low,2026-01-23 16:09:37,2026-01-23 20:16:58,no,Compared hash against VirusTotal offline signature set; no detections. Handed to IR team for deeper review.,IoT Device
ALT002694,Godavari Chemicals,medium,2026-02-09 04:24:37,2026-02-09 07:32:37,no,Correlated with authentication logs for user nrao; prior successful VPN session confirmed. No further action required.,Cloud Workload
ALT001708,Deccan Health Network,medium,2026-03-09 21:36:01,2026-03-10 03:04:24,no,"checked, ok",Endpoint
ALT002990,Himalayan Healthcare Network,medium,2026-03-06 04:25:34,2026-03-06 08:41:22,no,Confirmed with asset owner that HOST-3143 was undergoing patch deployment. Root cause documented in case notes.,Server
ALT001808,Deccan Health Network,low,2026-02-27 01:11:51,2026-02-27 06:28:01,no,Escalated to L2 after confirming lateral movement indicators on HOST-3366. Monitoring continued for 48 hours.,Server
ALT004117,Narmada Steel Works,high,2026-02-22 00:22:57,2026-02-22 05:42:57,no,Validated certificate chain; expired intermediate replaced by infrastructure team. Ticket closed with owner sign-off.,Endpoint
ALT000361,Kaveri Power Holdings,low,2026-02-26 02:28:47,2026-02-26 07:44:31,no,Confirmed geolocation anomaly caused by corporate VPN egress node change. Root cause documented in case notes.,Cloud Workload
ALT001500,Konkan Maritime Ltd,low,2026-01-26 14:48:05,2026-01-26 22:24:50,no,Matched pattern against known false-positive rule FP-78764; tuning request raised. No further action required.,Server
ALT001846,Deccan Health Network,low,2026-03-14 18:05:03,2026-03-14 22:09:38,no,closed,Identity Provider
ALT002084,Bharat Telecom Networks,low,2026-04-23 19:49:48,2026-04-24 01:47:37,no,,Identity Provider
ALT003864,Lakshmi Insurance Group,medium,2026-01-19 19:14:48,2026-01-19 22:47:19,yes,Reset credentials for schen as precaution; no evidence of compromise. No further action required.,Cloud Workload
ALT001179,Arcadia Defence Systems,low,2026-02-08 21:31:39,2026-02-08 23:45:02,no,Analysed PCAP sample; payload matched benign monitoring agent heartbeat. Added to suppression list after approval.,Server
ALT000810,Arcadia Defence Systems,high,2026-06-25 19:47:18,2026-06-25 23:58:29,no,Blocked source 10.9.103.15 at perimeter firewall pending further investigation. Root cause documented in case notes.,Firewall
